,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.gust,wind.speed
0,stations,20,200,51.89,-8.4,1544592600,2965139,,93,1015.0,,4.0,4.0,4.0,Mahon,,,,IE,1563.0,0.0032,1544603530,1544631751,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",350.0,,1.0
1,stations,75,200,-53.16,-70.91,1544594400,3874787,,75,1004.0,,8.0,8.0,8.0,Punta Arenas,,,,CL,8487.0,0.0177,1544602270,1544663059,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",330.0,,3.6
2,stations,5,200,21.05,-89.07,1544593500,3526662,,63,1024.0,,17.0,17.0,17.0,Teya,,,,MX,7140.0,0.0034,1544617439,1544656583,1.0,11265.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",60.0,,1.5
3,stations,68,200,-23.7,133.88,1544592600,2077895,,12,1005.0,,41.0,41.0,41.0,Alice Springs,,,,AU,9483.0,0.0035,1544559053,1544607927,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170.0,,8.2
4,stations,80,200,-20.58,48.53,1544595204,1058080,1021.67,95,1021.67,1030.04,26.63,26.63,26.63,Nosy Varika,,1.395,,MG,,0.0042,1544579925,1544628035,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",45.5002,,2.41
5,stations,90,200,-32.72,152.14,1544592600,2155562,,73,1011.0,,23.0,23.0,23.0,Nelson Bay,,,,AU,9605.0,0.0044,1544553418,1544604798,1.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",50.0,,6.2
6,stations,0,200,67.46,153.71,1544595205,2121025,1021.67,0,1021.67,1033.65,-34.63,-34.63,-34.63,Srednekolymsk,,,,RU,,0.0033,1544576356,1544581081,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",129.5,,1.11
7,stations,20,200,-42.88,147.33,1544592600,2163355,,44,1007.0,,25.0,25.0,25.0,Hobart,,,,AU,9545.0,0.041,1544552738,1544607792,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",50.0,,8.7
8,stations,48,200,-34.42,19.24,1544595205,3366880,988.27,81,988.27,1027.89,17.65,17.65,17.65,Hermanus,,0.37,,ZA,,0.0069,1544585050,1544636978,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",302.0,,2.36
9,stations,40,200,-3.98,-38.73,1544590800,3395473,,78,1013.0,,27.0,27.0,27.0,Papara,,,,BR,8363.0,0.0224,1544602694,1544647161,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",110.0,,5.7
10,stations,92,200,38.52,-28.7,1544595206,3372707,1026.29,100,1026.29,1029.76,16.8,16.8,16.8,Ribeira Grande,,6.04,,PT,,0.1155,1544605382,1544639649,,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",271.0,,11.11
11,stations,75,200,-54.81,-68.31,1544594400,3833367,,70,1000.0,,8.0,8.0,8.0,Ushuaia,,,,AR,8303.0,0.1277,1544601008,1544663075,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",90.0,,2.6
12,stations,20,200,-16.48,-151.75,1544595207,4034551,1025.72,100,1025.72,1025.86,28.6,28.6,28.6,Faanui,,,,PF,,0.0575,1544628483,1544675642,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",340.5,,3.31
13,stations,88,200,-0.74,-90.35,1544595207,3652764,1020.05,100,1020.05,1027.24,23.38,23.38,23.38,Puerto Ayora,,,,EC,,0.0042,1544615420,1544659220,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",176.5,,4.06
14,stations,56,200,63.44,-20.27,1544595207,3412093,1001.65,94,1001.65,1007.74,6.75,6.75,6.75,Vestmannaeyjar,,2.91,,IS,,0.0037,1544612067,1544628910,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",176.0,,13.01
15,stations,1,200,39.95,-94.76,1544594100,4407665,,84,1011.0,,1.08,1.7,0.0,Kodiak,,,,US,4022.0,0.0035,1544621498,1544655253,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.0,,3.6
16,stations,75,200,-37.83,140.78,1544590800,2156643,,28,1002.0,,30.0,30.0,30.0,Mount Gambier,,,,AU,9560.0,0.0054,1544555298,1544608374,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10.0,,7.7
17,stations,12,200,60.72,-46.03,1544595208,3420846,993.3,88,993.3,996.48,-2.55,-2.55,-2.55,Qaqortoq,,,,GL,,0.0737,1544616302,1544637045,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",286.0,,11.01
18,stations,75,200,39.61,-119.25,1544594100,5504003,,78,1021.0,,-0.79,1.1,-2.0,Fernley,,,,US,5689.0,0.0431,1544627317,1544661193,1.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",225.5,,1.06
19,stations,76,200,-0.6,73.08,1544595209,1282256,1026.37,100,1026.37,1026.47,28.93,28.93,28.93,Hithadhoo,,,,MV,,0.0111,1544576198,1544619970,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",315.0,,6.91
20,stations,90,200,40.8,-124.16,1544593140,5563397,,96,1024.0,,11.06,12.2,10.0,Eureka,1.52,,,US,3217.0,0.1096,1544628713,1544662154,1.0,8047.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",350.0,9.3,5.1
21,stations,56,200,-35.62,174.5,1544595210,2186111,1023.45,94,1023.45,1026.15,19.53,19.53,19.53,Ngunguru,,,,NZ,,0.003,1544547586,1544599895,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",323.0,,3.76
22,stations,0,200,23.98,88.63,1544595210,1267754,1027.26,66,1027.26,1029.19,26.18,26.18,26.18,Karimpur,,,,BD,,0.0725,1544575124,1544613573,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",3.50018,,2.01
23,stations,12,200,-20.63,-46.0,1544595210,3453439,929.99,92,929.99,1030.77,16.15,16.15,16.15,Ponta do Sol,,,,BR,,0.0735,1544602612,1544650738,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",95.0002,,1.31
24,stations,8,200,-11.65,20.45,1544595211,876233,894.24,84,894.24,1024.77,20.45,20.45,20.45,Leua,,,,AO,,0.0032,1544587679,1544633762,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",316.0,,2.21
25,stations,40,200,62.45,-114.38,1544590800,6185377,,85,978.0,,-4.0,-4.0,-4.0,Yellowknife,,,,CA,1007.0,0.0296,1544633884,1544652282,1.0,24140.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",140.0,10.3,6.7
26,stations,75,200,69.65,18.96,1544593800,3133895,,80,1025.0,,-4.3,2.0,-9.0,Tromso,,,,NO,1681.0,0.0037,0,0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",260.0,,9.3
27,stations,80,200,59.1,26.19,1544595211,588365,1029.78,87,1029.78,1037.94,-1.4,-1.4,-1.4,Vao,,,,EE,,0.0042,1544598051,1544620619,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",35.5002,,3.81
28,stations,0,200,6.75,-11.37,1544595211,2274275,1022.32,100,1022.32,1025.18,28.2,28.2,28.2,Robertsport,,,,LR,,0.004,1544597227,1544639489,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",266.0,,2.41
29,stations,0,200,17.54,44.22,1544590800,103630,,32,1024.0,,19.0,19.0,19.0,Najran,,,,SA,7421.0,0.0058,1544585034,1544624988,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",252.0,,1.76
30,stations,75,200,-21.21,-159.78,1544594400,4035715,,94,1011.0,,24.0,24.0,24.0,Avarua,,,,CK,7271.0,0.0184,1544629855,1544678126,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",140.0,,1.0
31,stations,90,200,41.69,-70.08,1544594100,4939004,,81,1012.0,,-0.55,0.0,-1.1,Harwich,,,,US,3699.0,0.0044,1544615895,1544649005,1.0,6437.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",344.0,,3.06
32,stations,80,200,-9.8,-139.03,1544595213,4020109,1027.18,100,1027.18,1027.16,26.85,26.85,26.85,Atuona,,,,PF,,0.0041,1544626163,1544671852,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",86.5002,,7.16
33,stations,90,200,45.52,-122.67,1544593980,5746545,,89,1016.0,,7.95,8.9,7.0,Portland,0.85,,,US,4936.0,0.0044,1544629316,1544660835,1.0,16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",280.0,,4.1
34,stations,20,200,-42.78,147.06,1544592600,2155415,,44,1007.0,,25.0,25.0,25.0,New Norfolk,,,,AU,9545.0,0.0038,1544552825,1544607835,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",50.0,,8.7
35,stations,0,200,-42.77,-65.04,1544595051,3840092,1020.54,59,1020.54,1025.58,17.25,17.25,17.25,Puerto Madryn,,,,AR,,0.0033,1544603734,1544658766,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",234.0,,7.16
36,stations,0,200,-35.66,-63.75,1544595214,3855075,1012.67,65,1012.67,1025.99,16.75,16.75,16.75,General Pico,,,,AR,,0.0396,1544604767,1544657110,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",180.0,,1.41
37,stations,5,200,20.72,-89.17,1544593500,3526924,,63,1024.0,,17.0,17.0,17.0,Huhi,,,,MX,7140.0,0.0418,1544617424,1544656646,1.0,11265.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",60.0,,1.5
38,stations,90,200,59.7,30.79,1544594400,546105,,86,1022.0,,-1.0,-1.0,-1.0,Nikolskoye,,,,RU,8926.0,0.0461,1544597263,1544619198,1.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",360.0,,5.0
39,stations,12,200,-33.59,26.89,1544595214,964432,1015.35,86,1015.35,1024.12,22.1,22.1,22.1,Port Alfred,,,,ZA,,0.0047,1544583347,1544635008,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",253.5,,6.41
40,stations,68,200,-0.95,122.79,1544595215,1637001,1005.7,88,1005.7,1021.65,28.68,28.68,28.68,Luwuk,,,,ID,,0.0027,1544564228,1544608072,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",301.5,,1.16
41,stations,88,200,73.51,80.55,1544595215,1507390,1012.35,98,1012.35,1012.81,-9.48,-9.48,-9.48,Dikson,,,,RU,,0.0032,0,0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",219.5,,18.81
42,stations,1,200,60.79,-161.76,1544594160,5880568,,83,986.0,,-9.45,-8.9,-10.0,Bethel,,,,US,7640.0,0.0039,1544644145,1544664770,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",250.0,,7.2
43,stations,76,200,62.16,117.65,1544595216,2015913,1015.75,74,1015.75,1039.6,-21.45,-21.45,-21.45,Suntar,,,,RU,,0.0034,1544577926,1544596827,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",231.5,,2.91
44,stations,40,200,-23.87,35.38,1544594400,1045114,,78,1015.0,,25.0,25.0,25.0,Inhambane,,,,MZ,2200.0,0.0035,1544582676,1544631599,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",180.0,,2.1
45,stations,0,200,15.34,74.49,1544590800,1273574,,36,1019.0,,25.49,26.0,25.0,Vaini,,,,IN,9229.0,0.0077,1544577523,1544617965,1.0,8000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",50.0,,2.1
46,stations,92,200,29.04,114.56,1544595217,1786538,995.57,79,995.57,1047.39,3.13,3.13,3.13,Yining,,,,CN,,0.0189,1544569547,1544606699,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",337.5,,1.51
47,stations,20,200,-23.58,149.07,1544595217,2175403,998.4,49,998.4,1020.72,31.55,31.55,31.55,Bluff,,,,AU,,0.0031,1544555422,1544604265,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",66.0002,,5.41
48,stations,90,200,42.65,-73.75,1544594220,5106834,,68,1014.0,,-3.82,-1.7,-4.4,Albany,,,,US,3273.0,0.0031,1544616964,1544649698,1.0,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",300.0,,2.1
49,stations,0,200,14.69,-16.54,1544592600,2249901,,68,1013.0,,19.0,19.0,19.0,Gat,,,,SN,2410.0,0.0034,1544599308,1544639889,1.0,8000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",20.0,,5.7
50,stations,56,200,69.7,170.27,1544595218,2122090,1020.94,94,1020.94,1028.78,-20.33,-20.33,-20.33,Pevek,,,,RU,,0.0029,0,0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",303.5,,9.51
51,stations,68,200,47.51,122.88,1544595218,2035593,1007.0,45,1007.0,1038.51,-13.63,-13.63,-13.63,Nianzishan,,,,CN,,0.0031,1544570812,1544601435,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",88.0002,,1.96
52,stations,0,200,25.52,90.21,1544595219,1254046,1018.67,62,1018.67,1029.72,23.3,23.3,23.3,Tura,,,,IN,,0.004,1544574936,1544613003,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",49.0002,,2.81
53,stations,92,200,-42.52,172.83,1544595219,2190299,947.09,99,947.09,1026.96,12.1,12.1,12.1,Hanmer Springs,,1.1,,NZ,,0.0029,1544546695,1544601592,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",177.0,,1.36
54,stations,92,200,-41.05,145.91,1544595219,2173125,1020.45,92,1020.45,1022.95,16.85,16.85,16.85,Burnie,,,,AU,,0.0126,1544553458,1544607753,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",71.5002,,8.06
55,stations,24,200,70.62,147.9,1544595220,2126123,1027.51,0,1027.51,1029.92,-36.98,-36.98,-36.98,Chokurdakh,,,,RU,,0.0026,0,0,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",178.5,,1.96
56,stations,75,200,6.12,81.12,1544591400,1244926,,88,1012.0,,28.0,28.0,28.0,Hambantota,,,,LK,9124.0,0.003,1544574956,1544617350,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",30.0,,2.1
57,stations,40,200,35.12,25.72,1544592000,261814,,100,1017.0,,8.0,8.0,8.0,Pirgos,,,,GR,6616.0,0.0032,1544591758,1544627144,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",210.0,,3.1
58,stations,92,200,51.32,40.54,1544595221,474473,1007.24,98,1007.24,1026.11,-0.4,-0.4,-0.4,Verkhnyaya Tishanka,,,,RU,,0.0039,1544591605,1544620177,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",107.0,,5.11
59,stations,92,200,-23.12,-134.97,1544595221,4030556,1030.02,100,1030.02,1030.16,24.28,24.28,24.28,Rikitea,,,,PF,,0.0036,1544623664,1544672406,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",27.0002,,6.91
60,stations,64,200,54.1,13.38,1544595221,2917788,1034.64,90,1034.64,1036.73,3.53,3.53,3.53,Greifswald,,,,DE,,0.005,1544599020,1544625803,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",26.5002,,3.66
61,stations,75,200,44.83,-0.61,1544592600,3031582,,93,1019.0,,5.68,7.0,4.0,Saint-Augustin,,,,FR,6450.0,0.004,1544599853,1544631690,1.0,7000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,,1.0
62,stations,88,200,77.48,-69.36,1544595222,3831208,970.03,93,970.03,1003.04,-15.45,-15.45,-15.45,Qaanaaq,,,,GL,,0.003,0,0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",356.5,,0.91
63,stations,90,200,43.97,-111.68,1544594160,5606187,,71,1018.0,,-4.13,-2.8,-5.0,Saint Anthony,,,,US,5735.0,0.0039,1544626342,1544658532,1.0,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,,2.1
64,stations,0,200,22.68,-3.98,1544595222,2450173,998.49,59,998.49,1033.4,8.88,8.88,8.88,Taoudenni,,,,ML,,0.0031,1544597202,1544635963,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",32.5002,,3.61
65,stations,12,200,25.49,85.94,1544595222,1254813,1024.51,81,1024.51,1030.49,22.0,22.0,22.0,Teghra,,,,IN,,0.0398,1544575957,1544614032,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.5,,2.01
66,stations,44,200,3.07,172.79,1544595223,2110227,1020.21,100,1020.21,1020.19,29.63,29.63,29.63,Butaritari,,,,KI,,0.0028,1544552635,1544595656,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",81.0002,,5.56
67,stations,48,200,2.77,27.62,1544595223,215771,943.45,92,943.45,1028.86,21.0,21.0,21.0,Isiro,,,,CD,,0.0108,1544587457,1544630539,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",55.0002,,1.31
68,stations,75,200,-34.53,20.04,1544594400,1015776,,68,1013.0,,20.0,20.0,20.0,Bredasdorp,,,,ZA,1966.0,0.0033,1544584841,1544636804,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",270.0,,2.6
69,stations,64,200,16.74,121.63,1544595225,1689639,1008.78,90,1008.78,1028.13,25.4,25.4,25.4,San Isidro,,0.21,,PH,,0.0029,1544566359,1544606494,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",46.0002,,3.56
70,stations,32,200,11.0,122.67,1544595225,1714733,1003.19,68,1003.19,1023.39,29.68,29.68,29.68,Dingle,,0.48,,PH,,0.0031,1544565489,1544606866,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",46.0002,,6.01
71,stations,92,200,-9.01,-35.22,1544595226,3395458,1019.32,94,1019.32,1027.93,24.05,24.05,24.05,Maragogi,,0.225,,BR,,0.0046,1544601326,1544646845,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",138.5,,3.81
72,stations,0,200,12.35,32.18,1544595226,370510,985.11,43,985.11,1030.77,19.5,19.5,19.5,Marabba,,,,SD,,0.0038,1544587358,1544628446,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",328.5,,3.96
73,stations,68,200,-10.46,161.92,1544595226,2178753,1016.16,100,1016.16,1019.06,28.9,28.9,28.9,Kirakira,,,,SB,,0.0044,1544553845,1544599668,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",139.0,,1.31
74,stations,0,200,60.75,-137.51,1544595226,5969025,867.09,78,867.09,994.86,-6.5,-6.5,-6.5,Haines Junction,,,,CA,,0.0032,1544638296,1544658976,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",199.0,,2.31
75,stations,8,200,-33.21,138.6,1544595227,2069194,959.42,35,959.42,1015.73,31.18,31.18,31.18,Jamestown,,,,AU,,0.0035,1544556592,1544608125,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",262.0,,4.91
76,stations,36,200,-46.19,168.86,1544595227,6201424,1011.78,57,1011.78,1027.12,19.5,19.5,19.5,Mataura,,,,NZ,,0.0037,1544546809,1544603386,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",97.5002,,6.91
77,stations,40,200,-5.2,-35.46,1544590800,3386213,,94,1014.0,,23.0,23.0,23.0,Touros,,,,BR,8452.0,0.0216,1544601783,1544646503,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",250.0,,2.1
78,stations,0,200,12.86,-7.56,1544592600,2454530,,34,1016.0,,20.0,20.0,20.0,Koulikoro,,,,ML,2354.0,0.0028,1544596954,1544637932,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",70.0,,4.1
79,stations,12,200,72.79,-56.15,1544595027,3418910,997.59,100,997.59,1000.93,-11.85,-11.85,-11.85,Upernavik,,,,GL,,0.0049,0,0,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",345.0,,5.11
80,stations,90,200,45.36,-73.48,1544594100,6138908,,94,1014.0,,-8.49,-6.7,-10.0,Saint-Philippe,,,,CA,4146.0,0.0055,1544617468,1544649064,1.0,8047.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",330.0,,3.1
81,stations,75,200,-33.93,18.42,1544592420,3369157,,93,1015.0,,18.0,18.0,18.0,Cape Town,,,,ZA,1899.0,0.0615,1544585326,1544637096,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",320.0,,6.2
82,stations,0,200,-33.64,115.35,1544595229,2075265,1030.59,81,1030.59,1031.78,22.68,22.68,22.68,Busselton,,,,AU,,0.0037,1544562105,1544613776,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",172.5,,4.76
83,stations,48,200,66.15,-65.72,1544595229,6096551,994.84,78,994.84,1014.88,-24.83,-24.83,-24.83,Pangnirtung,,,,CA,,0.0034,1544626098,1544636702,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",332.0,,2.61
84,stations,1,200,30.3,-99.24,1544594100,4696310,,87,1021.0,,8.25,10.6,5.6,Harper,,,,US,4000.0,0.004,1544621055,1544657849,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",190.0,,2.6
85,stations,80,200,-6.4,-48.55,1544595230,3388760,1003.67,94,1003.67,1025.86,22.88,22.88,22.88,Sao Geraldo do Araguaia,,,,BR,,0.0028,1544604800,1544649770,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",11.5002,,1.31
86,stations,92,200,45.6,-0.6,1544592600,3026644,,93,1019.0,,2.44,3.0,2.0,Souillac,,,,FR,6452.0,0.0036,1544600020,1544631518,1.0,5000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",90.0,,2.1
87,stations,20,200,14.36,108.0,1544595230,1578500,940.77,62,940.77,1027.77,24.9,24.9,24.9,Kon Tum,,0.255,,VN,,0.0039,1544569371,1544610028,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",52.0002,,3.66
88,stations,24,200,54.33,110.32,1544595231,2021188,889.05,77,889.05,1050.83,-19.6,-19.6,-19.6,Kurumkan,,,,RU,,0.0037,1544575819,1544602458,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.5,,0.66
89,stations,90,200,68.22,-135.01,1544590800,5882953,,76,992.0,,-23.0,-23.0,-23.0,Aklavik,,,,CA,796.0,0.0033,0,0,1.0,6437.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",360.0,,3.6
90,stations,75,200,78.22,15.63,1544593800,2729907,,67,1006.0,,-6.0,-6.0,-6.0,Longyearbyen,,,,NO,1663.0,0.0046,0,0,1.0,10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",240.0,15.9,7.7
91,stations,1,200,28.41,-80.6,1544594160,4149959,,75,1026.0,,7.49,10.6,4.2,Cape Canaveral,,,,US,3675.0,0.0314,1544616322,1544653631,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",310.0,,5.7
92,stations,75,200,37.72,-25.43,1544592600,3372472,,88,1017.0,,19.0,19.0,19.0,Vila Franca do Campo,,,,PT,6899.0,0.0035,1544604461,1544639001,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",230.0,,11.3
93,stations,75,200,34.7,138.93,1544594400,1852357,,87,1009.0,,12.07,13.0,11.0,Shimoda,,,,JP,8070.0,0.0034,1544564509,1544600035,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",50.0,,4.1
94,stations,90,200,49.72,-86.95,1544590800,5960603,,92,1015.0,,-8.0,-8.0,-8.0,Geraldton,,,,CA,810.0,0.0037,1544621770,1544651228,1.0,12874.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",130.0,,1.5
95,stations,24,200,-19.06,-169.92,1544590800,4036284,,65,1010.0,,26.0,26.0,26.0,Alofi,,0.73,,NU,7306.0,0.0134,1544632546,1544680303,1.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",120.0,,1.5
96,stations,1,200,34.64,-120.46,1544590680,5367788,,63,1020.0,,11.42,12.2,10.9,Lompoc,,,,US,4747.0,0.1622,1544626784,1544662308,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",240.0,,2.6
97,stations,0,200,38.52,102.19,1544595233,1805733,812.94,71,812.94,1047.18,-4.95,-4.95,-4.95,Jinchang,,,,CN,,0.0028,1544573952,1544608231,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",11.5002,,1.76
